order_id,customer_id,customer_name,customer_email,customer_city,product_name,category,sub_category,brand,size,color,gender,mrp,price,quantity,total_amount,order_date,rating,review_text,review_count,payment_method,delivery_status,delivery_days,is_returned,return_reason,coupon_applied,discount_amount,is_myntra_insider,order_date_str
MY291378,CUST42198,Customer_D3,user6972@example.com,Ahmedabad,American Tourister Bag,Lingerie,Bras,Puma,7,Orange,Unisex,4708.36,3999.0,1,3999.0,2025-05-07 01:51:00.135969,4.0,,344,COD,Delivered,8,False,,FREESHIP,36.764647887567605,False,2025-05-07
MY623421,CUST25743,Customer_A252,user2259@example.com,Bangalore,U.S. Polo Shirt,Women's Clothing,Jeans,Sassafras,10,Yellow,Unisex,1520.79,1299.0,1,1299.0,2026-03-22 01:51:00.135969,5.0,,47,COD,Out for Delivery,7,False,,FREESHIP,70.68177794906573,True,2026-03-22
MY129501,CUST20140,Customer_A245,user9083@example.com,Kolkata,Puma Gym T-Shirt,Accessories,Hats,Nykaa,XS,Orange,Unisex,1106.57,999.0,1,999.0,2025-10-23 01:51:00.135969,5.0,Good quality,183,Debit Card,Out for Delivery,3,False,,MYNTRA10,113.76238564098621,False,2025-10-23
MY176765,CUST39674,Customer_E57,user1664@example.com,Delhi,Nykaa Lipstick,Ethnic Wear,Kurtas,Wrangler,9,Black,Unisex,739.12,599.0,-2,0.0,2025-12-15 01:51:00.135969,2.0,,466,EMI,Delivered,7,False,,SUMMER30,140.97604652831455,False,2025-12-15
MY502232,CUST37641,Customer_B606,user4425@example.com,Mumbai,Bata Sandals,Beauty & Personal Care,Fragrances,Sassafras,XXL,Pink,Female,1924.12,1299.0,3,3897.0,2025-10-10 01:51:00.135969,3.0,,486,Invalid Method,Delivered,9,False,,FLAT50,279.7589092900314,False,2025-10-10
MY132670,CUST79320,Customer_E108,user3028@example.com,Mumbai,Libas Lehenga,Lingerie,Loungewear,Maybelline,3XL,Red,Male,10836.98,8999.0,3,26997.0,2025-08-04 01:51:00.135969,4.0,,449,Debit Card,Delivered,14,True,Late delivery,WELCOME20,2435.095297387933,False,2025-08-04
MY894188,CUST66596,Customer_D776,user4695@example.com,Kolkata,Roadster T-Shirt,Beauty & Personal Care,Fragrances,Manyavar,6,Brown,Male,1529.08,159.8,4,639.2,2025-08-21 01:51:00.135969,1.0,,379,Credit Card,In Transit,7,False,,MYNTRA10,9.724719638717687,True,2025-08-21
MY964934,CUST94027,Customer_A138,user5411@example.com,Bangalore,Mast & Harbour Jeans,Lingerie,Loungewear,Lakme,9,Teal,Female,2374.6,1899.0,5,9495.0,2026-03-22 01:51:00.135969,5.0,Delivery was late,385,Myntra Credit,Delivered,13,False,,FREESHIP,235.50450804557335,False,2026-03-22
MY984538,CUST78946,Customer_E108,user7086@example.com,Pune,Allen Solly Sweater,,Bags,Levis,3XL,Navy Blue,Unisex,4416.23,2799.0,3,8397.0,2025-10-04 01:51:00.135969,4.0,,93,Invalid Method,Out for Delivery,1,False,,,0.0,True,2025-10-04
MY972440,CUST89165,Customer_D474,user8735@example.com,Ahmedabad,Here&Now Top,Kids' Wear,Boys Clothing,Manyavar,6,Navy Blue,Male,1237.55,899.0,4,3596.0,2026-04-21 01:51:00.135969,4.0,,331,Gift Card,In Transit,18,False,,FREESHIP,20.054554148335168,False,2026-04-21
MY429167,CUST38801,Customer_C85,user8107@example.com,Mumbai,Nike Leggings,Western Wear,Jackets,Lakme,7,Orange,Female,4525.61,2499.0,3,7497.0,2025-12-13 01:51:00.135969,4.0,Good quality,236,Gift Card,Out for Delivery,13,False,,,0.0,False,2025-12-13
MY629516,CUST82626,Customer_E589,user8803@example.com,Kolkata,Adidas Sports Bra,,Jewelry,Sassafras,9,Teal,Unisex,3200.18,379.8,4,1519.2,2025-06-12 01:51:00.135969,3.0,,282,Gift Card,Returned,2,False,,,0.0,False,2025-06-12
MY204600,CUST50217,Customer_A220,user1893@example.com,Bangalore,Nike Running Shoes,Beauty & Personal Care,Haircare,Biba,6,Navy Blue,Female,10158.14,5999.0,5,29995.0,2025-12-10 01:51:00.135969,4.0,,379,Myntra Credit,Processing,7,False,,FREESHIP,1025.857319420179,False,2025-12-10
MY971434,CUST85918,Customer_A392,user8907@example.com,Ahmedabad,Allen Solly Sweater,Beauty & Personal Care,Makeup,Biba,10,Brown,Unisex,4093.57,1119.6,2,2239.2,2026-02-14 01:51:00.135969,3.0,,15,Myntra Credit,Delivered,13,False,,WELCOME20,251.83311334059343,True,2026-02-14
MY865037,CUST81039,Customer_A507,user9719@example.com,Hyderabad,HRX Graphic Tee,,Hats,Sassafras,XXL,Red,Male,807.6,699.0,4,2796.0,2025-09-10 01:51:00.135969,4.0,,244,UPI,Delivered,20,False,,FLAT50,2.4147655634290235,True,2025-09-10
MY271349,CUST54829,Customer_D410,user838@example.com,Chennai,Roadster T-Shirt,Women's Clothing,Skirts,Lakme,XXL,Teal,Female,1140.68,799.0,2,1598.0,2025-11-27 01:51:00.135969,5.0,,83,Invalid Method,Returned,5,False,,SUMMER30,218.58951199596984,False,2025-11-27
MY489951,CUST95546,Customer_A98,user8170@example.com,Chennai,Puma Sports Shoes,Men's Clothing,Sweaters,Vero Moda,4XL,Purple,Unisex,5825.73,3999.0,2,7998.0,2025-11-26 01:51:00.135969,2.0,Delivery was late,326,Invalid Method,Out for Delivery,7,False,,FREESHIP,725.8786550068962,False,2025-11-26
MY802326,CUST34321,Customer_C34,user6818@example.com,Chennai,W for Women Skirt,Kids' Wear,School Uniforms,Biba,9,Red,Female,1484.04,1299.0,4,5196.0,2025-08-13 01:51:00.135969,3.0,Excellent!,105,COD,Processing,13,False,,SUMMER30,255.14451810340293,False,2025-08-13
MY883255,CUST52176,Customer_E325,user7922@example.com,Bangalore,Biba Kurta,Lingerie,Loungewear,Nykaa,4XL,Orange,Female,4406.77,5421.29,3,16263.88,2025-10-27 01:51:00.135969,5.0,Good quality,139,Debit Card,Delivered,18,False,,FLAT50,1452.8817923305376,False,27/10/2025
MY106797,CUST59771,Customer_A555,user668@example.com,Ahmedabad,U.S. Polo Shirt,Beauty & Personal Care,Skincare,Jack & Jones,7,Red,Male,2386.88,1299.0,2,2598.0,2025-10-08 01:51:00.135969,3.0,,293,UPI,Delivered,6,False,,SUMMER30,343.9346187913228,False,2025-10-08
MY106797,CUST39868,Customer_E868,user3420@example.com,Ahmedabad,HRX Track Pants,Western Wear,Jackets,Nike,7,Yellow,Male,2587.19,1299.0,1,1299.0,2026-04-01 01:51:00.135969,4.0,,171,Debit Card,Delivered,3,False,,FESTIVE40,385.8957289330926,False,2026-04-01
MY136219,CUST79990,Customer_E671,user7638@example.com,Ahmedabad,Roadster T-Shirt,Accessories,Sunglasses,Manyavar,9,Green,Male,1099.68,799.0,1,799.0,2025-07-05 01:51:00.135969,4.0,,57,Debit Card,Delivered,9,False,,FESTIVE40,74.34216044362125,False,2025-07-05
MY855050,CUST52044,Customer_A999,user9714@example.com,Delhi,Libas Lehenga,Women's Clothing,Sarees,Wrangler,5XL,Teal,Female,15282.12,8999.0,3,26997.0,2025-05-11 01:51:00.135969,5.0,Worth the money,328,Net Banking,Out for Delivery,15,False,,,0.0,True,2025-05-11
MY843730,CUST19250,Customer_B525,user7883@example.com,Pune,Jack & Jones Shirt,Accessories,Bags,Vero Moda,8,Teal,Unisex,3764.81,1899.0,5,9495.0,2025-09-11 01:51:00.135969,3.0,Great product!,498,Credit Card,Delivered,13,False,,WELCOME20,124.46687131679603,False,2025-09-11
MY930035,CUST49668,Customer_C809,user8068@example.com,Chennai,American Tourister Bag,Sports Wear,Gym T-Shirts,Wrangler,XXL,Yellow,Female,7315.39,9183.67,3,27551.01,2025-10-27 01:51:00.135969,5.0,,190,Gift Card,Delivered,2,False,,,0.0,False,2025-10-27
MY713904,CUST52447,Customer_A284,user9544@example.com,Delhi,Libas Lehenga,Kids' Wear,Girls Clothing,,L,White,Female,13428.57,8999.0,3,26997.0,2026-02-13 01:51:00.135969,4.0,Delivery was late,352,Gift Card,In Transit,1,False,,MYNTRA10,63.522554286413445,True,2026-02-13
MY569201,CUST34878,Customer_B690,user1241@example.com,Hyderabad,Allen Solly Sweater,Women's Clothing,Jeans,Titan,10,Navy Blue,Unisex,5149.21,-3809.56,1,3809.56,2026-01-10 01:51:00.135969,3.0,,224,COD,Delivered,6,False,,FESTIVE40,715.3020195298661,False,2026-01-10
MY755158,,Customer_D625,user7508@example.com,Ahmedabad,Fastrack Watch,Lingerie,Bras,Adidas,S,Green,Unisex,2976.26,2499.0,5,12495.0,2025-08-21 01:51:00.135969,3.0,Average,95,Credit Card,In Transit,6,False,,FREESHIP,294.1906399108453,False,2025-08-21
MY985031,CUST80832,Customer_B228,user3424@example.com,Bangalore,Adidas Sports Bra,Sports Wear,Sports Bra,Vero Moda,S,Orange,Female,2104.51,1899.0,3,5697.0,2026-03-07 01:51:00.135969,5.0,Good quality,262,Myntra Credit,Delivered,17,False,,WELCOME20,147.2138209248055,False,2026-03-07
MY778930,CUST94481,Customer_B37,user7917@example.com,Ahmedabad,Titan Watch,Lingerie,Panties,Wrangler,8,Pink,Male,11391.36,5999.0,2,11998.0,2026-03-31 01:51:00.135969,3.0,Delivery was late,320,UPI,Delivered,4,True,Late delivery,WELCOME20,1627.110790064663,False,2026-03-31
MY514882,CUST25797,Customer_B136,user4206@example.com,Chennai,Peter England Jacket,Ethnic Wear,Kurtas,Nykaa,9,Brown,Unisex,4894.59,3999.0,4,15996.0,2025-10-27 01:51:00.135969,5.0,,101,UPI,Out for Delivery,18,False,,,0.0,False,2025-10-27
MY304920,CUST36475,Customer_A622,user3686@example.com,Kolkata,Forest Essentials Cream,Beauty & Personal Care,Haircare,Maybelline,XL,Orange,Male,2915.54,1749.3,5,8746.5,2025-08-21 01:51:00.135969,1.0,Perfect fit,424,Debit Card,Delivered,20,False,,,0.0,False,2025-08-21
MY451792,CUST45541,Customer_A276,user678@example.com,Delhi,W Kurti,Western Wear,Jackets,Anouk,10,Teal,Unisex,2056.39,1299.0,2,2598.0,2026-03-28 01:51:00.135969,1.0,Average,345,UPI,Delivered,15,False,,,0.0,False,2026-03-28
MY919108,CUST31734,Customer_D616,user2711@example.com,Chennai,Metro Formal Shoes,Sports Wear,Leggings,Adidas,4XL,Teal,Unisex,6154.17,2799.2,4,11196.8,2025-11-14 01:51:00.135969,3.0,,402,Gift Card,Delivered,14,True,Not as described,FLAT50,315.49972699405754,False,14/11/2025
MY936956,CUST41618,Customer_D699,user5049@example.com,Ahmedabad, Forest Essentials Cream ,Footwear,Sandals,Manyavar,L,Orange,Female,2849.71,3068.51,2,6137.02,2026-02-06 01:51:00.135969,5.0,,352,Myntra Credit,Delivered,18,False,,,0.0,False,2026-02-06
MY765863,CUST79524,Customer_B363,user8208@example.com,Delhi,Titan Watch,Ethnic Wear,Salwar Suits,Roadster,8,Blue,Unisex,10857.62,5999.0,4,23996.0,2025-12-21 01:51:00.135969,4.0,,115,Myntra Credit,Delivered,16,False,,FLAT50,454.4779350417187,False,2025-12-21
MY204629,CUST24398,Customer_E473,user7087@example.com,Pune,Levis Jeans,Footwear,Casual Shoes,Adidas,9,Blue,Male,4924.74,2499.0,1,2499.0,2026-02-16 01:51:00.135969,5.0,,426,Net Banking,In Transit,4,False,,FLAT50,567.1238939321246,True,2026-02-16
MY474271,CUST89840,Customer_B969,user3058@example.com,Mumbai,Levis Jeans,,Loungewear,Biba,6,Black,Female,4261.38,1873.95,1,1873.95,2025-09-27 01:51:00.135969,1.0,,222,Credit Card,Delivered,13,False,,,0.0,False,2025-09-27
MY900079,CUST90315,Customer_B942,user4431@example.com,Pune,Peter England Jacket,Sports Wear,Gym T-Shirts,Lakme,7,Pink,Female,5888.02,3999.0,2,7998.0,2026-03-27 01:51:00.135969,5.0,,184,Debit Card,In Transit,1,False,,,0.0,False,2026-03-27
MY836633,CUST84529,Customer_E970,user9314@example.com,Pune,Libas Lehenga,Beauty & Personal Care,Skincare,Biba,6,Grey,Female,12452.97,8999.0,1,8999.0,2026-01-12 01:51:00.135969,5.0,,305,Net Banking,Out for Delivery,0,False,,MYNTRA10,944.9802906060236,True,12/01/2026
MY201568,CUST75879,Customer_C458,user6672@example.com,Chennai,Global Desi Suit,Men's Clothing,Trousers,Jack & Jones,M,Yellow,Female,4556.92,11869.05,3,35607.14,2026-03-10 01:51:00.135969,2.0,,130,Debit Card,Delivered,1,False,,FLAT50,24.88078601528532,False,2026-03-10
MY778652,CUST43464,Customer_C943,user867@example.com,Ahmedabad,Lakme Eye Shadow,Men's Clothing,Jeans,Lakme,3XL,Green,Female,590.15,99.8,5,499.0,2025-09-15 01:51:00.135969,4.0,,297,COD,Delivered,1,False,,,0.0,False,2025-09-15
MY778652,CUST86328,Customer_E987,user3507@example.com,Chennai,Ray-Ban Sunglasses,Western Wear,Jeans,Wrangler,XS,Yellow,Female,14687.13,7999.0,3,23997.0,2026-02-20 01:51:00.135969,5.0,,8,Debit Card,Delivered,6,False,,FESTIVE40,850.4538588784426,True,2026-02-20
MY156288,CUST65372,Customer_A107,user6987@example.com,Mumbai,Jack & Jones Shirt,Kids' Wear,School Uniforms,,9,Grey,Unisex,2977.63,759.6,3,2278.8,2025-06-03 01:51:00.135969,5.0,Average,32,Debit Card,Out for Delivery,11,False,,MYNTRA10,192.58690326587038,True,2025-06-03
MY772210,CUST45609,Customer_C674,user9823@example.com,Bangalore,HRX Graphic Tee,Western Wear,Skirts,HRX,3XL,Maroon,Female,974.74,699.0,5,3495.0,2025-06-29 01:51:00.135969,5.0,Perfect fit,82,COD,Delivered,7,False,,FREESHIP,26.932148245453238,False,2025-06-29
MY674945,CUST49985,Customer_B631,user3667@example.com,Chennai,W Kurti,Men's Clothing,T-Shirts,Anouk,10,Yellow,Female,1812.32,1299.0,4,5196.0,2025-10-03 01:51:00.135969,4.0,Great product!,126,EMI,Delivered,16,False,,FESTIVE40,30.98095464975315,False,2025-10-03
MY189436,CUST99335,Customer_B277,user4004@example.com,Ahmedabad,Global Desi Suit,Western Wear,Trousers,Titan,4XL,Teal,Unisex,4632.53,3999.0,2,7998.0,2026-03-06 01:51:00.135969,5.0,,289,Myntra Credit,Cancelled,12,False,,,0.0,True,2026-03-06
MY483567,CUST86407,Customer_B983,user2932@example.com,Ahmedabad,Roadster T-Shirt,Kids' Wear,Girls Clothing,Nike,XXL,Pink,Unisex,1479.97,799.0,5,3995.0,2026-02-13 01:51:00.135969,5.0,,111,Gift Card,Delivered,7,False,,FESTIVE40,229.36892322116378,False,2026-02-13
MY395485,CUST99763,Customer_B429,user7345@example.com,Delhi,Metro Formal Shoes,Beauty & Personal Care,Haircare,Roadster,XS,Purple,Female,6543.68,3499.0,3,10497.0,2025-07-02 01:51:00.135969,5.0,,232,Gift Card,Delivered,9,False,,,0.0,True,2025-07-02
MY155736,CUST97013,Customer_B426,user6131@example.com,Mumbai,Adidas Sports Bra,Women's Clothing,Tops,Manyavar,10,Navy Blue,Unisex,3428.39,1899.0,2,3798.0,2025-10-28 01:51:00.135969,5.0,,328,Net Banking,Returned,3,False,,,0.0,False,2025-10-28
MY341379,CUST69689,Customer_C155,user1157@example.com,Hyderabad,Peter England Jacket,Men's Clothing,Trousers,Wrangler,XS,Brown,Unisex,6843.22,3999.0,5,19995.0,2025-12-12 01:51:00.135969,3.0,,496,Net Banking,Delivered,13,False,,MYNTRA10,779.2182187724919,False,2025-12-12
MY622381,CUST50318,Customer_E449,user6152@example.com,Hyderabad,Bata Sandals,Kids' Wear,School Uniforms,HRX,4XL,Grey,Male,1529.84,1299.0,2,2598.0,2025-05-29 01:51:00.135969,5.0,Not satisfied,436,Gift Card,Cancelled,11,False,,FREESHIP,261.738223973326,False,2025-05-29
MY912175,CUST17308,Customer_E184,user9992@example.com,Hyderabad,HRX Graphic Tee,Beauty & Personal Care,Skincare,,6,Red,Male,860.38,699.0,1,699.0,2025-10-13 01:51:00.135969,2.0,,71,Debit Card,Delivered,17,True,Quality issue,WELCOME20,87.6229073696481,True,2025-10-13
MY970656,CUST92309,Customer_A932,user172@example.com,Ahmedabad,Fastrack Watch,Beauty & Personal Care,Skincare,Puma,5XL,Teal,Unisex,4647.43,2499.0,4,9996.0,2025-07-17 01:51:00.135969,1.0,,97,EMI,Delivered,2,False,,SUMMER30,248.56204602351374,False,2025-07-17
MY908950,CUST78292,Customer_D166,user1066@example.com,Mumbai,Roadster T-Shirt,Kids' Wear,Infant Wear,Fastrack,L,Navy Blue,Male,985.88,799.0,2,1598.0,2025-11-11 01:51:00.135969,3.0,,447,Net Banking,Processing,13,False,,,0.0,True,2025-11-11
MY938189,CUST96999,Customer_B427,user7489@example.com,Ahmedabad,Allen Solly Sweater,Footwear,Casual Shoes,Lakme,9,Purple,Male,5235.28,2519.1,2,5038.2,2025-11-12 01:51:00.135969,4.0,Great product!,428,Net Banking,Delivered,1,False,,MYNTRA10,722.0959883958625,True,2025-11-12
MY828693,CUST10964,Customer_A854,user8160@example.com,Bangalore,Nike Leggings,Men's Clothing,Jackets,Roadster,9,Pink,Male,4916.71,2499.0,1,2499.0,2026-01-23 01:51:00.135969,2.0,Worth the money,385,Net Banking,Delivered,4,False,,SUMMER30,593.0969389245704,False,2026-01-23
MY340969,CUST77894,Customer_E368,user2651@example.com,Ahmedabad,Decathlon Shorts,Beauty & Personal Care,Haircare,Nykaa,9,Yellow,Unisex,1507.65,799.0,1,799.0,2025-12-06 01:51:00.135969,4.0,,160,EMI,Delivered,12,True,Quality issue,FESTIVE40,13.755372761412959,True,2025-12-06
MY295335,CUST25445,Customer_B609,user4767@example.com,Hyderabad,W Kurti,Western Wear,Jackets,Fastrack,4XL,White,Male,1626.47,1299.0,2,2598.0,2025-06-14 01:51:00.135969,5.0,,372,Net Banking,Delivered,7,False,,,0.0,False,2025-06-14
MY129685,CUST58408,Customer_C86,user488@example.com,Hyderabad,Sassafras Dress,Ethnic Wear,Kurtas,Lakme,XL,Maroon,Male,3040.51,1599.0,4,6396.0,2025-10-17 01:51:00.135969,5.0,,273,UPI,Out for Delivery,19,False,,WELCOME20,64.30811060377371,False,2025-10-17
MY462641,CUST70136,Customer_B790,user2058@example.com,Mumbai,HRX Track Pants,Accessories,Bags,Manyavar,XXL,Purple,Female,2333.39,1299.0,4,5196.0,2025-09-13 01:51:00.135969,4.0,,118,Credit Card,Delivered,10,False,,,0.0,True,2025-09-13
MY359606,CUST12430,Customer_B166,user2748@example.com,Mumbai,Lakme Eye Shadow,Sports Wear,Gym T-Shirts,Fastrack,3XL,White,Female,743.24,499.0,1,499.0,2025-09-12 01:51:00.135969,1.0,Good quality,456,UPI,In Transit,13,False,,,0.0,False,2025-09-12
MY728397,CUST96555,Customer_B907,user9111@example.com,Delhi,Wrangler Jeans,Women's Clothing,Blouses,Adidas,L,Grey,Male,4286.04,2299.0,5,11495.0,2026-04-04 01:51:00.135969,5.0,,319,EMI,Delivered,18,False,,WELCOME20,629.2106505286661,False,2026-04-04
MY931527,CUST32725,Customer_A361,user8954@example.com,Bangalore,Peter England Jacket,Lingerie,Loungewear,Jack & Jones,S,Green,Female,6726.82,3999.0,1,3999.0,2026-01-13 01:51:00.135969,4.0,,476,EMI,Delivered,20,False,,,0.0,False,2026-01-13
MY237444,CUST25268,Customer_B218,user222@example.com,Kolkata,Levis Jeans,Lingerie,Panties,Jack & Jones,3XL,Black,Female,3036.53,2499.0,2,4998.0,2025-07-01 01:51:00.135969,5.0,,119,COD,In Transit,10,False,,FREESHIP,558.064457976754,False,2025-07-01
MY893852,CUST27533,Customer_E66,user5034@example.com,Hyderabad,Vero Moda Blouse,,Bras,Nike,XS,Orange,Unisex,2748.25,1799.0,2,3598.0,2025-04-13 01:51:00.135969,1.0,Not satisfied,358,Gift Card,Delivered,10,False,,WELCOME20,280.62826937440815,True,2025-04-13
MY893852,CUST56111,Customer_A681,user5171@example.com,Ahmedabad,Fastrack Watch,Footwear,Casual Shoes,Levis,7,Green,Unisex,4997.42,2499.0,1,2499.0,2025-05-04 01:51:00.135969,5.0,,377,Net Banking,Delivered,16,False,,MYNTRA10,493.98515011852555,False,2025-05-04
MY147507,CUST42030,Customer_D573,user8479@example.com,Mumbai,Metro Formal Shoes,Lingerie,Bras,Manyavar,6,Purple,Unisex,4923.09,3499.0,1,3499.0,2025-06-06 01:51:00.135969,5.0,,371,COD,Delivered,8,False,,MYNTRA10,625.5848581119566,False,2025-06-06
MY952708,CUST70808,Customer_A220,user5105@example.com,Bangalore,Roadster T-Shirt,Footwear,Sandals,Jack & Jones,10,Teal,Female,1419.75,799.0,2,1598.0,2025-11-21 01:51:00.135969,4.0,,160,Net Banking,Delivered,2,False,,,0.0,False,2025-11-21
MY103043,CUST51114,Customer_D454,user492@example.com,Kolkata,Voylla Jewelry Set,,Jeans,Wrangler,9,Black,Unisex,2338.07,1499.0,5,7495.0,2025-05-27 01:51:00.135969,4.0,Worth the money,494,Debit Card,Delivered,13,False,,FESTIVE40,173.73303195221118,False,2025-05-27
MY618779,CUST25136,Customer_E204,user4331@example.com,Mumbai,Libas Lehenga,Ethnic Wear,Salwar Suits,Nike,S,Orange,Female,14700.45,8999.0,4,35996.0,2026-03-30 01:51:00.135969,1.0,,167,Credit Card,Out for Delivery,15,False,,FLAT50,1510.071854812855,False,2026-03-30
MY317556,CUST26232,Customer_B168,user385@example.com,Chennai,American Tourister Bag,Women's Clothing,Jeans,Titan,5XL,Orange,Male,6287.75,3999.0,1,3999.0,2025-10-28 01:51:00.135969,4.0,Good quality,468,EMI,Delivered,14,False,,,0.0,False,2025-10-28
MY580257,CUST98386,Customer_C108,user4513@example.com,Hyderabad,Woodland Boots,Beauty & Personal Care,Haircare,Titan,4XL,Blue,Unisex,9053.26,5999.0,3,17997.0,2025-05-08 01:51:00.135969,4.0,,356,COD,Delivered,8,False,,SUMMER30,1492.0381495181198,False,2025-05-08
MY641290,CUST86014,Customer_A485,user9568@example.com,Chennai,Wrangler Jeans,Sports Wear,Gym T-Shirts,Jack & Jones,7,Teal,Unisex,4254.65,2299.0,2,4598.0,2025-07-31 01:51:00.135969,3.0,Excellent!,120,EMI,Cancelled,9,False,,FREESHIP,156.88402867499906,False,2025-07-31
MY157468,CUST62647,Customer_A439,user5044@example.com,Delhi,W for Women Skirt,Accessories,Belts,Wrangler,8,Red,Male,1823.18,1299.0,3,3897.0,2025-09-24 01:51:00.135969,5.0,,169,Net Banking,Delivered,10,False,,FREESHIP,172.17059142349606,True,2025-09-24
MY740625,CUST34097,Customer_B536,user8144@example.com,Ahmedabad,Ray-Ban Sunglasses,Men's Clothing,Shirts,Lakme,7,White,Unisex,9742.51,7999.0,3,23997.0,2025-07-08 01:51:00.135969,4.0,Good quality,343,Gift Card,Processing,17,False,,,0.0,True,2025-07-08
MY378382,CUST16349,Customer_A41,user660@example.com,Chennai,Jack & Jones Shirt,Western Wear,Skirts,Roadster,9,Grey,Female,3764.33,1899.0,4,7596.0,2025-07-26 01:51:00.135969,2.0,Average,303,Net Banking,Out for Delivery,7,False,,FREESHIP,190.0213922666696,False,2025-07-26
MY651053,CUST60770,Customer_B534,user132@example.com,Mumbai,American Tourister Bag,Lingerie,Bras,Anouk,8,White,Female,4714.54,2399.4,4,9597.6,2025-05-25 01:51:00.135969,5.0,,293,Credit Card,In Transit,11,False,,SUMMER30,658.701771858454,False,2025-05-25
MY964455,CUST91156,Customer_D254,user1651@example.com,Hyderabad,Puma Sports Shoes,Sports Wear,Leggings,Levis,L,Pink,Male,5831.82,3999.0,3,11997.0,2025-12-23 01:51:00.135969,2.0,Great product!,66,Myntra Credit,Delivered,7,False,,FESTIVE40,145.69924466576396,True,2025-12-23
MY540067,,Customer_A584,user2687@example.com,Delhi,Decathlon Shorts,Accessories,Watches,Maybelline,8,Brown,Unisex,1006.96,799.0,3,2397.0,2025-10-27 01:51:00.135969,4.0,,186,Invalid Method,Delivered,10,False,,,0.0,True,2025-10-27
MY119927,CUST26409,Customer_E734,user8540@example.com,Chennai,HRX Graphic Tee,Accessories,Watches,Adidas,3XL,Purple,Male,774.14,699.0,2,1398.0,2025-07-27 01:51:00.135969,4.0,,198,Net Banking,Delivered,12,False,,,0.0,False,2025-07-27
MY758969,CUST73722,Customer_C886,user7080@example.com,Mumbai,Plum Skincare Set,Ethnic Wear,Dhotis,Biba,XL,Black,Unisex,1733.52,1499.0,3,4497.0,2025-10-17 01:51:00.135969,4.0,,377,Debit Card,Returned,9,False,,FREESHIP,440.9437784446514,False,2025-10-17
MY113800,CUST48299,Customer_B950,user8190@example.com,Ahmedabad,HRX Graphic Tee,Accessories,Belts,Biba,M,Green,Female,1217.71,699.0,4,2796.0,2025-04-23 01:51:00.135969,3.0,,151,COD,Delivered,2,False,,SUMMER30,15.763567248329611,True,2025-04-23
MY492074,CUST32572,Customer_A197,user9101@example.com,Ahmedabad,American Tourister Bag,Kids' Wear,Boys Clothing,Titan,3XL,Yellow,Unisex,5352.47,3999.0,5,19995.0,2025-07-08 01:51:00.135969,3.0,,411,Credit Card,Processing,6,False,,,0.0,False,2025-07-08
MY206433,CUST87778,Customer_D711,user9184@example.com,Kolkata,Jack & Jones Shirt,Lingerie,Loungewear,Manyavar,S,Black,Male,2155.73,1899.0,4,7596.0,2025-09-02 01:51:00.135969,4.0,,191,Net Banking,Exchange Requested,16,False,,,0.0,False,2025-09-02
MY291354,CUST64002,Customer_D605,user3491@example.com,Chennai,Woodland Boots,Ethnic Wear,Lehengas,Sassafras,S,Pink,Female,11864.63,5999.0,5,29995.0,2025-10-09 01:51:00.135969,5.0,,336,COD,Delivered,14,False,,FREESHIP,807.0410055699916,False,2025-10-09
MY193779,CUST88467,Customer_C963,user6867@example.com,Ahmedabad,Vero Moda Blouse,Ethnic Wear,Salwar Suits,Titan,3XL,Blue,Unisex,2302.69,1799.0,1,1799.0,2025-07-10 01:51:00.135969,5.0,,312,EMI,Delivered,12,False,,WELCOME20,423.2762706325634,True,2025-07-10
MY241625,CUST97902,Customer_E555,user3213@example.com,Hyderabad,Nike Leggings,Kids' Wear,Infant Wear,Puma,M,Brown,Male,3775.96,2499.0,5,12495.0,2025-12-15 01:51:00.135969,4.0,,416,Debit Card,Delivered,3,False,,WELCOME20,178.74079714226366,False,2025-12-15
MY931325,CUST79216,Customer_D243,user4011@example.com,Ahmedabad,Adidas Sports Bra,Ethnic Wear,Sherwanis,Vero Moda,S,Teal,Female,3006.35,1709.1,5,8545.5,2025-10-18 01:51:00.135969,5.0,,238,EMI,Delivered,2,False,,FLAT50,360.5985969239596,False,2025-10-18
MY208012,CUST89646,Customer_C802,user9959@example.com,Hyderabad,Anouk Saree,Men's Clothing,Trousers,Wrangler,4XL,Orange,Unisex,5305.19,3499.0,3,10497.0,2026-01-27 01:51:00.135969,5.0,,58,COD,Delivered,20,False,,WELCOME20,690.6109691796424,False,2026-01-27
MY222315,CUST87591,Customer_A644,user6867@example.com,Ahmedabad,Jack & Jones Shirt,Accessories,Jewelry,Levis,4XL,Grey,Male,2430.38,1899.0,4,7596.0,2026-02-19 01:51:00.135969,5.0,,28,Credit Card,Out for Delivery,6,False,,,0.0,False,2026-02-19
MY687678,CUST29977,Customer_A27,user8818@example.com,Pune,Global Desi Suit,Beauty & Personal Care,Makeup,Levis,7,Teal,Male,7058.1,3999.0,4,15996.0,2026-03-22 01:51:00.135969,4.0,,192,EMI,Delivered,14,False,,,0.0,False,2026-03-22
MY289165,CUST33877,Customer_E281,user6326@example.com,Chennai,Maybelline Foundation,Footwear,Sports Shoes,Jack & Jones,4XL,Navy Blue,Male,1554.51,664.82,5,3324.12,2025-06-04 01:51:00.135969,3.0,,253,Credit Card,Delivered,6,False,,SUMMER30,118.19559802536351,False,2025-06-04
